id,latitude,longitude,geoAltitude
561607,47.412344490238816,6.6054230185640215,10972.8
561633,48.66734972588341,8.874889783697999,7825.74
561645,47.25370738982846,9.230412191802376,10363.2
561682,47.79209304088672,6.405582010572735,10972.8
561684,,,11277.6
561715,,,10363.2
561762,48.50632963253869,9.065562507159246,11277.6
561763,,,10058.4
561766,,,12192.0
561775,,,8229.6
561783,48.88319859579483,9.749255446426922,9006.84
561793,46.82972502870436,7.418286936331632,8534.4
561820,48.86656908102624,12.668918786046884,12184.38
561829,47.413329133364556,6.605245645863496,10972.8
561847,49.79436138134899,5.593961185517255,11887.2
561887,,,6964.68
561888,,,6964.68
561905,48.668498576505165,8.874757395326856,7825.74
561919,47.79307987147698,6.406928772714146,10972.8
561925,47.25363351377294,9.22852734046616,10363.2
561929,,,11887.2
561965,,,10058.4
561984,48.505644128360565,9.064736051994636,11277.6
562024,48.88258403955182,9.748112035731555,8999.22
562045,,,8229.6
562084,46.83025109297773,7.419781170531739,8526.78
562086,47.41435635056751,6.60506056704225,10972.8
562088,,,11582.4
562122,,,6972.3
562123,,,6972.3
562145,47.25358116870732,9.227192354937175,10363.2
562154,49.79338728414338,5.596540757249423,11887.2
562155,49.79338728414338,5.596540757249423,11887.2
562205,48.66965823544722,8.874623744238985,7818.12
562214,,,11277.6
562215,,,11887.2
562239,48.50493388045393,9.06388164916196,11277.6
562263,,,12192.0
562272,48.882021831099664,9.747066010474366,8999.22
562294,,,10058.4
562343,48.86749393991,12.66586497865736,12184.38
562344,,,11582.4
562370,,,6979.92
562371,,,6979.92
562385,47.41546752149834,6.604860319482085,10972.8
562407,49.79324132311575,5.596926643716021,11887.2
562412,47.25351752047158,9.225569690575174,10363.2
562416,46.830786125033846,7.421300893585189,8534.4
562513,48.504093782920684,9.06287351736805,11277.6
562520,,,11887.2
562521,,,11887.2
562527,48.67090113035576,8.874480480964584,7818.12
562537,48.881355284141186,9.745825844178563,8991.6
562544,,,11582.4
562572,,,10058.4
562617,47.416327938651,6.604705230787573,10972.8
562624,,,8229.6
562672,47.25346101228495,9.22412960054321,10363.2
562676,46.83118522699067,7.422434527205603,8526.78
562685,51.49815768090537,0.32154273510279846,11277.6
562737,,,10675.62
562758,48.50338948613289,9.062030416664873,11277.6
562760,,,12184.38
562780,,,10058.4
562781,,,11887.2
562789,,,11277.6
562794,,,10363.2
562815,48.672070523447466,8.874345671775037,7810.5
562840,48.880623417994705,9.744464130464593,8991.6
562842,48.86841892899065,12.662809273557956,12184.38
562853,,,8229.6
562915,47.41752223552186,6.604489917103636,10972.8
562952,46.83170211283773,7.423902735357839,8534.4
562954,,,6987.54
562955,,,6987.54
562971,47.25338601309249,9.222219063536949,10363.2
562977,49.79210574946094,5.599923125544301,11887.2
562989,48.50270545786161,9.061213384764402,11277.6
562991,47.79734921684669,6.413095617926297,10972.8
562993,,,10058.4
563002,,,11887.2
563029,,,10675.62
563034,,,11277.6
563067,,,11582.4
563116,48.87994396076329,9.74319991439519,8983.98
563117,48.87994396076329,9.74319991439519,8983.98
563166,51.497338483958345,0.3241310745644768,11277.6
563171,,,8229.6
563200,47.41863414832142,6.604289410312821,10972.8
563219,47.25332640498957,9.220701242134222,10363.2
563237,48.50198956318123,9.060360196321847,11277.6
563239,,,10058.4
563244,46.832191915448966,7.425294028439166,8534.4
563254,,,10675.62
563276,,,11887.2
563295,48.67397001879273,8.874126657872036,7810.5
563309,,,11277.6
563338,,,12184.38
563386,48.87925179814951,9.741912043854164,8983.98
563418,47.41953532810512,6.604126871832036,10972.8
563419,47.25327397090373,9.219366564273697,10363.2
563454,48.50134057049138,9.059588425272583,11277.6
563483,,,10058.4
563486,49.791048671065106,5.602703413301696,11887.2
563487,47.79934398322742,6.416167406242729,10972.8
563488,,,7002.78
563489,,,7002.78
563497,46.83261808284499,7.426504576064792,8534.4
563512,,,10675.62
563540,,,11887.2
563574,51.40876099148315,1.0142715363143613,7452.36
563575,51.40876099148315,1.0142715363143613,7452.36
563584,48.67505575208508,8.87400145073348,7802.88
563623,,,8229.6
563647,51.496486894909644,0.3268214093018433,11277.6
563663,48.878611663155795,9.740720965331764,8976.36
563667,48.50067170258628,9.058794696036001,11277.6
563713,,,10058.4
563716,47.42070990762527,6.603914979015448,10972.8
563723,46.83301741095039,7.427638895201464,8526.78
563728,47.8002945941909,6.417674164432831,10972.8
563734,47.25319989077149,9.217481646935788,10363.2
563765,,,11887.2
563785,,,7002.78
563788,,,10675.62
563798,51.40825693244932,1.0150636375070308,7459.98
563802,48.87019080423224,12.656951776455854,12184.38
563829,,,11277.6
563832,48.67606789939114,8.873884715858106,7802.88
563883,51.496063860963595,0.32815772247614733,11277.6
563915,48.499905703465984,9.057887795111904,11277.6
563940,47.25314536719443,9.216094891147955,10363.2
563953,47.801237482790405,6.419196105018699,10972.8
563956,48.87786763814689,9.739336566260212,8976.36
563957,48.87786763814689,9.739336566260212,8976.36
563986,,,10058.4
563994,46.83349800840624,7.429004078027157,8534.4
563998,,,11887.2
564026,,,7010.4
564040,,,10363.2
564041,,,11582.4
564049,48.676985963242366,8.873778820555025,7802.88
564078,51.407544240113815,1.0161904671667155,7467.6
564079,51.407544240113815,1.0161904671667155,7467.6
564094,,,6758.94
564135,51.49562663688575,0.32953876780910685,11277.6
564160,48.877280269154454,9.738243643330822,8968.74
564161,48.877280269154454,9.738243643330822,8968.74
564163,47.253087690645394,9.214628457459941,10363.2
564174,48.49907822954288,9.056910621097323,11277.6
564189,49.789559400272054,5.606605664237282,11887.2
564208,47.80236870456583,6.421058153314928,10972.8
564209,47.80236870456583,6.421058153314928,10972.8
564222,,,11887.2
564246,,,10058.4
564263,46.833987749478,7.43039524817862,8534.4
564268,,,11582.4
564297,47.42314435469926,6.603475651002405,10972.8
564306,,,11277.6
564335,51.49526766577164,0.3306725676009504,11277.6
564362,48.87673205272632,9.73722356240777,8968.74
564381,47.25302899829909,9.213136739932224,10363.2
564420,,,12192.0
564433,48.49824295215739,9.055926876000905,11277.6
564460,,,11887.2
564474,49.788939044327954,5.608226066645486,11887.2
564477,46.8343777453021,7.431503089722154,8526.78
564491,,,7018.02
564492,,,7018.02
564496,47.80356869717131,6.423076559078651,10972.8
564523,,,10058.4
564532,47.424108742636825,6.603301556131767,10972.8
564541,,,11582.4
564547,51.49490692222808,0.3318119015462555,11277.6
564554,51.40640105953461,1.0180281917208087,7482.84
564555,51.40640105953461,1.0180281917208087,7482.84
564601,,,8229.6
564607,,,10675.62
564632,48.679343407117265,8.873506848162513,7795.26
564653,48.497602513913776,9.055174401733256,11277.6
564661,48.87600129865077,9.73586381449765,8961.12
564693,47.25295585798231,9.21127858014737,10363.2
564703,49.788481464247425,5.609419380383753,11887.2
564752,46.83484951693953,7.432843239699727,8534.4
564762,,,11582.4
564799,48.872079091405844,12.650703510304867,12192.0
564805,,,7025.64
564806,,,7025.64
564809,,,10058.4
564813,47.804823262313626,6.425234383085925,10972.8
564827,,,11277.6
564831,,,10363.2
564833,47.42528362901655,6.603089416555194,10972.8
564852,51.49439760254652,0.3334203732791837,11277.6
564856,48.680229111090725,8.873404648148542,7795.26
564871,48.496968123417666,9.054430573515846,11277.6
564897,,,8229.6
564948,48.87530987073553,9.734577227517072,8961.12
564958,47.25288991001429,9.209603872357235,10363.2
564985,49.78788120712691,5.610982324885314,11887.2
565054,,,11887.2
565055,,,11582.4
565061,46.835366361166415,7.434311441331648,8534.4
565075,48.681074003365126,8.873307147876519,7795.26
565090,,,10058.4
565095,51.40517163604206,1.0200005111382806,7490.46
565096,51.40517163604206,1.0200005111382806,7490.46
565101,,,10363.2
565105,47.426332029191926,6.602900074060122,10972.8
565126,47.806010026680234,6.427320515420721,10972.8
565138,,,11277.6
565163,51.49390128048967,0.334987674456729,11277.6
565188,48.496034204455654,9.05333833585607,11277.6
565191,,,1097.28
565252,48.87457940124667,9.733217977288387,8953.5
565253,48.87457940124667,9.733217977288387,8953.5
565256,47.2528208069977,9.20784978321172,10363.2
565311,,,11887.2
565336,46.8358200202139,7.435600165535096,8534.4
565348,,,10363.2
565351,,,11582.4
565359,,,11277.6
565365,48.6821685130803,8.873180828103854,7787.64
565370,47.427382652636375,6.602710290790478,10972.8
565395,,,10058.4
565406,47.80715652032556,6.429377441656454,10972.8
565413,48.49537789954491,9.052572762229092,11277.6
565490,49.78684364442955,5.613677370017495,11887.2
565499,48.8739664100894,9.732077316907054,8953.5
565511,47.25275581104407,9.206200635923535,10363.2
565543,,,6789.42
565570,48.68302305731428,8.873082192492488,7787.64
565589,46.83628257224,7.436914164813935,8526.78
565603,,,11887.2
565605,47.8080050162546,6.4309261016876125,10972.8
565607,,,10058.4
565620,,,11582.4
565622,,,7040.88
565633,51.403929653973556,1.0219887230608256,7505.7
565634,51.403929653973556,1.0219887230608256,7505.7
565645,47.42853363547285,6.602502333638016,10972.8
565653,48.87365576804398,12.645614991203331,12184.38
565720,48.49444578644677,9.051488282693631,11277.6
565722,51.49294615347349,0.3380034624980804,11277.6
565763,47.25269597908401,9.204683105142673,10363.2
565785,48.87327560861805,9.730791852440731,8953.5
565791,49.78627017592363,5.615163387611426,11887.2
565810,,,10668.0
565826,46.83668151628613,7.438047479225266,8534.4
565832,,,7040.88
565833,,,7040.88
565842,,,11582.4
565849,48.68413790089734,8.872953497655674,7787.64
565870,47.429395605008644,6.602346563929931,10972.8
565872,,,11887.2
565912,47.80924095394241,6.433222141371283,10972.8
565921,,,10058.4
565923,48.87416191592204,12.644085654498463,12192.0
565972,47.2526391943422,9.203243384236732,10363.2
566009,48.49356314429235,9.050464414290426,11277.6
566020,46.83705336756542,7.439103837353507,8534.4
566041,48.872610611850085,9.729554392295576,8945.88
566045,49.78569361522819,5.616654873547627,11887.2
566046,,,7040.88
566047,,,7040.88
566062,,,12184.38
566073,48.68507597150925,8.872845196582043,7780.02
566091,47.43036010042759,6.602172235053973,10972.8
566099,,,11887.2
566116,,,11277.6
566129,,,11582.4
566138,,,10058.4
566160,51.4921791859934,0.3404248163849344,11277.6
566180,47.81039719107426,6.4354134073366716,10972.8
566252,48.872024312896144,9.728463365801597,8945.88
566264,47.25256692201976,9.201411726334138,10363.2
566265,,,7048.5
566266,,,7048.5
566268,46.83750689516135,7.440392233263467,8534.4
566298,48.49265414454181,9.049413076404186,11277.6
566353,47.43138767763968,6.6019864679778655,10972.8
566356,51.402183058178984,1.0247775081713517,7528.56
566359,49.78505106299061,5.618314070690067,11887.2
566362,,,11582.4
566373,,,11887.2
566379,48.68627369827734,8.87270690139179,7780.02
566382,,,10058.4
566412,,,11277.6
566482,,,7048.5
566483,,,7048.5
566501,47.25251214453377,9.200024002703318,10363.2
566529,48.87139899179903,9.727299712488133,8938.26
566562,48.491913197019024,9.04855843733135,11277.6
566592,,,11582.4
566600,,,8229.6
566602,46.83804216297543,7.441912855045996,8534.4
566605,51.534417529704925,8.948340586624347,12184.38
566612,,,10058.4
566617,,,11887.2
566637,49.784495596433466,5.619745851561502,11887.2
566638,49.784495596433466,5.619745851561502,11887.2
566647,47.432521008130536,6.601781539104429,10972.8
566656,,,11277.6
566678,51.40145751901642,1.0259334910371278,7536.18
566680,51.49133474941251,0.34309040880799807,11277.6
566683,48.687460942037156,8.872569798250158,7780.02
566737,,,7056.12
566738,,,7056.12
566771,47.25244497176657,9.198322903366945,10363.2
566798,,,11582.4
566825,,,8229.6
566844,48.8706302823112,9.725869212756459,8930.64
566860,46.83847744701898,7.443149449232445,8534.4
566889,48.49097066227141,9.047474306423469,11277.6
566913,,,11887.2
566925,,,10675.62
566931,48.68838855997699,8.872462664015353,7772.4
566988,51.40073163019581,1.0270885727007009,7543.8
566989,51.40073163019581,1.0270885727007009,7543.8
566992,,,7056.12
566993,,,7056.12
567046,,,11582.4
567069,46.83884916836703,7.4442054776249975,8534.4
567084,47.25237364516469,9.196517387343903,10363.2
567144,,,6812.28
567147,48.86987493147037,9.724463554534587,8930.64
567148,48.49017995427329,9.046527380879974,11277.6
567193,47.43472557037388,6.601382779239249,10972.8
567206,,,10675.62
567210,48.68958476628371,8.872324492957125,7772.4
567217,49.78324180010718,5.6229690115733675,11887.2
567218,49.78324180010718,5.6229690115733675,11887.2
567220,51.4903795404572,0.34610524769118833,11277.6
567250,51.400091932267074,1.0281052929836674,7551.42
567285,46.83923014632111,7.445287811696393,8534.4
567326,,,8229.6
567354,,,11582.4
567367,47.2523012125323,9.194684690901822,10363.2
567386,,,11887.2
567391,48.869249851361076,9.723300308268056,8930.64
567392,48.869249851361076,9.723300308268056,8930.64
567402,48.48936692542627,9.045539685869546,11277.6
567405,47.435585085945,6.601227263783555,10972.8
567421,,,7063.74
567422,,,7063.74
567466,,,10363.2
567470,,,10675.62
567496,,,11277.6
567516,48.690834328472924,8.87218013902379,7772.4
567534,46.83969266744629,7.446601816222204,8534.4
567559,47.252247416985554,9.193324083638341,10363.2
567592,,,11887.2
567600,,,10058.4
567604,,,8229.6
567606,48.48873438033863,9.044771189949726,11277.6
567617,51.53246923149049,8.94251854200152,12184.38
567622,47.436509245027416,6.601060022839134,10972.8
567632,,,11582.4
567633,,,1165.86
567635,48.868624991703115,9.72213746020026,8923.02
567639,,,7063.74
567720,49.782170518611466,5.62571350987637,11887.2
567721,49.782170518611466,5.62571350987637,11887.2
567740,51.48947162398409,0.3489704051189678,11277.6
567749,,,11277.6
567755,48.69181243625697,8.872067130316234,7764.78
567784,47.81684427631985,6.448403729084346,10972.8
567830,46.840200693413905,7.4480451127763185,8534.4
567841,48.8680913350343,9.721144329050608,8923.02
567856,47.252175981297285,9.19151801869365,10363.2
567867,,,11582.4
567883,,,11887.2
567887,,,8229.6
567898,48.487850672375735,9.043697463508726,11277.6
567899,,,10058.4
567964,48.878015153666716,12.632377720258805,12184.38
567984,49.78162219449173,5.627114887347092,11887.2
567992,48.69279062774089,8.871954099489528,7764.78
568032,46.840572556147066,7.449101580629847,8526.78
568033,,,10675.62
568044,48.86754488856154,9.720127387052445,8915.4
568067,47.818074464086216,6.449780625277435,10972.8
568072,51.39809832777546,1.031266618070464,7574.28
568084,47.438420072491255,6.600714132686706,10972.8
568100,47.252107659585896,9.189791428952887,10363.2
568138,,,10058.4
568153,51.53115917457449,8.938587112218379,12184.38
568194,51.488673465222895,0.35148885943406694,11277.6
568225,49.781071768903104,5.628519349363779,11887.2
568253,48.69388293492766,8.871827867780137,7764.78
568262,46.84098980774721,7.450287008676196,8534.4
568263,48.86698549308279,9.719086337272389,8915.4
568264,48.86698549308279,9.719086337272389,8915.4
568319,47.81908774839464,6.446311983879808,10972.8
568336,47.25205268591664,9.188402693014702,10363.2
568343,47.439490109327636,6.600520382356057,10972.8
568374,,,8237.22
568376,48.48635100051994,9.04187509654445,11277.6
568384,,,11582.4
568400,,,11887.2
568409,,,10058.4
568435,,,7078.98
568477,,,11277.6
568478,48.86646493240205,9.718117551385468,8915.4
568491,46.84137963516239,7.451394532823578,8534.4
568494,48.87901722012656,12.629314055517263,12192.0
568513,49.78047699869551,5.630034390544887,11887.2
568514,49.78047699869551,5.630034390544887,11887.2
568556,48.69511108514579,8.871685918908055,7764.78
568567,47.251990528728136,9.186833055993102,10363.2
568616,47.44062411154157,6.600315005508563,10972.8
568633,48.48554157649036,9.040891382881396,11277.6
568636,,,11582.4
568641,51.487904649461036,0.35391443040658016,11277.6
568654,,,10058.4
568675,51.52988432220853,8.934748481506064,12184.38
568703,,,6835.14
568705,48.86585360989933,9.716979843126522,8907.78
568752,49.77995435216767,5.631363513261304,11887.2
568766,46.84188775588115,7.452838149124993,8534.4
568784,47.25193557759675,9.185445892757976,10363.2
568794,48.69608891820135,8.871572887489974,7757.16
568842,,,11582.4
568850,48.48485818676342,9.040060776357489,11277.6
568854,47.441673470194715,6.600124917610831,10972.8
568870,,,11887.2
568890,51.39607995719394,1.0344560220465249,7597.14
568908,,,10058.4
568913,,,8237.22
568931,48.8652423918101,9.71584231762023,8907.78
568932,,,7086.6
568935,,,10363.2
568946,,,11277.6
568961,46.842259580247564,7.453894544976845,8534.4
568971,47.25188273003385,9.184112274504614,10363.2
569037,48.69712857035529,8.871452696494819,7757.16
569067,47.822231731777485,6.435965417666492,10972.8
569084,,,11887.2
569091,51.48709502576664,0.3564684336868456,11277.6
569103,,,11582.4
569115,,,10058.4
569117,47.442744984846115,6.599930775889544,10972.8
569118,,,8237.22
569121,48.4840238552717,9.039046630579806,11277.6
569155,48.864683326615875,9.714801842668372,8900.16
569156,48.864683326615875,9.714801842668372,8900.16
569183,,,11277.6
569205,51.52933592531662,8.93309333531577,12184.38
569209,,,7086.6
569210,,,7086.6
569219,46.842713049312515,7.4551829138581605,8534.4
569226,49.77890249386123,5.634032230487112,11887.2
569272,47.251813203333235,9.18235841653062,10363.2
569288,48.69807410476528,8.871343373920276,7757.16
569307,,,11887.2
569343,,,10058.4
569346,,,8237.22
569374,47.443731491651995,6.5997520002328045,10972.8
569389,48.86413726640351,9.713785561906525,8900.16
569436,,,11277.6
569453,,,10363.2
569469,48.88090437425716,12.623523158058934,12192.0
569489,,,7086.6
569490,,,7086.6
569492,47.25175508764407,9.180892985109733,10363.2
569510,,,11582.4
569528,46.84324823794438,7.4567034750350265,8534.4
569544,,,10668.0
569545,48.69913415404707,8.871220797276282,7749.54
569551,47.824137680277076,6.430000648922991,10972.8
569558,,,11887.2
569604,48.86357847177527,9.712745571361653,8900.16
569605,48.86357847177527,9.712745571361653,8900.16
569621,,,10058.4
569625,51.486176003450765,0.35936715022678833,11277.6
569631,48.48245759506106,9.037142569777854,11277.6
569647,49.77800517689525,5.636302298062409,11887.2
569652,47.444929036642975,6.599534933638425,10972.8
569712,,,6850.38
569713,,,6850.38
569744,,,11277.6
569778,,,11582.4
569781,,,7094.22
569792,47.82513341829347,6.426977154874582,10972.8
569799,48.700162926605095,8.871101823222329,7749.54
569803,,,11887.2
569805,46.843719772633705,7.458043198623994,8534.4
569814,48.86305872348613,9.711778242510357,8892.54
569887,48.48166774420305,9.036182249441064,11277.6
569925,47.4460003644206,6.599340702013271,10972.8
569958,,,11277.6
570012,,,11582.4
570016,47.25162216100209,9.177543107488946,10363.2
570017,,,7094.22
570018,,,7094.22
570028,46.844127903657984,7.459202790411441,8534.4
570032,48.88198400040198,12.620197765768692,12192.0
570060,47.8262516818463,6.42365770411275,10972.8
570076,,,11887.2
570082,51.4853736752453,0.3618974586100801,11277.6
570098,48.86229211410835,9.710351453158433,8892.54
570099,48.86229211410835,9.710351453158433,8892.54
570113,,,10668.0
570114,,,8237.22
570158,49.77689714717163,5.639097133376741,11887.2
570161,47.44705056815435,6.599150260658613,10972.8
570163,48.48079606804895,9.03512235068969,11277.6
570274,,,7101.84
570275,,,7101.84
570286,48.70219971450814,8.870866234821152,7741.92
570297,51.527276636793005,8.92685711073571,12184.38
570307,47.25154630135612,9.175632598446716,10363.2
570309,46.844617662565405,7.460594318293736,8534.4
570313,,,11887.2
570328,51.48496044036624,0.3632005569792823,11277.6
570361,,,10058.4
570405,48.86153872450071,9.708949250241538,8884.92
570406,48.86153872450071,9.708949250241538,8884.92
570420,,,8237.22
570448,48.47995946631627,9.034105008071196,11277.6
570473,,,10668.0
570480,47.448205850419484,6.598940719440218,10972.8
570497,,,10363.2
570516,,,11582.4
570541,47.82821507271808,6.418024885159244,10972.8
570545,,,7101.84
570567,46.8450802463477,7.461908647822511,8526.78
570575,48.88298561767301,12.617104536204181,12192.0
570588,51.48450760306276,0.3646284415441868,11277.6
570595,48.70342531149509,8.870724448000841,7741.92
570611,,,11887.2
570617,47.251468337301205,9.173670017077908,10363.2
570641,,,10058.4
570660,,,8237.22
570695,48.86078560485392,9.707547532138198,8877.3
570699,49.77575393726081,5.641971121832429,11887.2
570789,46.845479326195615,7.463042555105462,8534.4
570821,48.70435977561664,8.870616328542484,7741.92
570822,51.52623484679066,8.923689586209273,12184.38
570870,,,11887.2
570891,47.25139866166576,9.171916873132755,10363.2
570902,,,8237.22
570906,48.478525588827424,9.03236114363595,11277.6
570937,,,10058.4
570938,48.86020119547709,9.706459808078472,8877.3
570972,,,11277.6
570992,47.8301127504669,6.412817958866968,10972.8
571014,47.450559051680905,6.598513757331831,10972.8
571022,,,11582.4
571030,46.845923616805294,7.464304930970235,8526.78
571048,,,10668.0
571081,48.70536698812177,8.870499779141308,7734.3
571111,,,7109.46
571116,51.48360342599494,0.36747918701918103,11277.6
571169,47.25132894720957,9.1701635013425,10363.2
571178,,,11887.2
571185,,,10058.4
571187,,,8244.84
571195,48.859539314844106,9.705227878851009,8877.3
571199,,,11277.6
571201,49.774692021270965,5.644632051091925,11887.2
571202,49.774692021270965,5.644632051091925,11887.2
571249,,,11582.4
571267,46.846340969672646,7.46549077844776,8526.78
571290,,,10675.62
571291,47.451671642825,6.5983118217443275,10972.8
571303,51.5253020753687,8.920846320345188,12192.0
571369,48.7065403204334,8.870363990461476,7734.3
571386,48.4770962192914,9.030622498168945,11277.6
571403,47.25127167293555,9.168723569518802,10363.2
571415,,,8244.84
571416,,,10058.4
571459,,,11887.2
571470,,,11582.4
571478,48.85883845661378,9.703923387466853,8869.68
571501,,,11277.6
571520,47.45251247641573,6.598159181121904,10972.8
571555,47.832361475906524,6.4069512192639015,10972.8
571557,46.8468398111967,7.466908177571406,8534.4
571606,48.707453720141984,8.870258271054908,7734.3
571633,51.482709400186145,0.37029753186023856,11277.6
571660,,,7109.46
571661,,,7109.46
571681,48.88506693557312,12.610651951106785,12192.0
571684,47.251202947033256,9.166996398267901,10363.2
571709,,,11582.4
571710,49.77362606974112,5.647294704841868,11887.2
571732,48.8581896984201,9.702715855044044,8869.68
571751,51.5244633495701,8.918283904303012,12184.38
571763,47.453584694101494,6.597964499878236,10972.8
571796,,,11277.6
571822,46.84731145549688,7.468248312502965,8526.78
571828,48.70843973924019,8.870144134200325,7734.3
571863,,,7109.46
571884,,,8244.84
571893,48.47552378852698,9.028709532905324,11277.6
571930,,,10058.4
571935,47.25113107482836,9.165190932386656,10363.2
571950,,,11887.2
571959,47.4544248068802,6.597811933179931,10972.8
571960,,,11582.4
571979,48.85750202573593,9.701435876821362,8862.06
572003,51.38856739508018,1.0462284516243379,7665.72
572004,51.38856739508018,1.0462284516243379,7665.72
572048,48.709373601690224,8.870036022989353,7726.68
572052,46.84775566712553,7.469510511959803,8534.4
572087,,,7117.08
572093,,,10363.2
572145,48.474667483013455,9.027667646994077,11277.6
572159,48.88606832190646,12.607535388722033,12192.0
572164,,,11887.2
572180,,,10058.4
572185,47.251063327747644,9.16348981719552,10363.2
572214,49.77245144315135,5.650219120705255,11887.2
572227,48.85684065403523,9.700204839196799,8862.06
572236,,,6896.1
572242,47.455664106508856,6.597586827458816,10972.8
572273,46.84817311559628,7.470696676191795,8534.4
572274,51.38786478043219,1.0473215154582927,7673.34
572276,47.835403482843226,6.399541334149254,10972.8
572294,,,7117.08
572326,48.71054615756687,8.869900262553486,7726.68
572354,,,8244.84
572387,48.4739186508638,9.02675644882109,11277.6
572401,48.88650587572094,12.606171159730383,12184.38
572431,49.772004078091136,5.651330239222798,11887.2
572440,,,11887.2
572441,,,10058.4
572480,47.250985130452364,9.161527173474628,10363.2
572483,48.85615331664587,9.698925456122288,8854.44
572486,,,11582.4
572488,46.84856292388682,7.471804311164904,8534.4
572520,47.45688295086525,6.597365384173974,10972.8
572567,47.836615823474425,6.396757765049981,10972.8
572578,,,11277.6
572589,,,7117.08
572599,48.71170748237659,8.86976578467125,7719.06
572639,,,11887.2
572643,51.48084802358616,0.376164112565945,11277.6
572664,,,10058.4
572665,49.77146585187558,5.652665084222882,11887.2
572672,48.473018604747324,9.02566115391808,11277.6
572691,48.8870697293903,12.604410945896495,12184.38
572717,46.84896217617977,7.4729387904338616,8534.4
572718,46.84896217617977,7.4729387904338616,8534.4
572732,,,11582.4
572755,48.85547918279156,9.697670635254557,8854.44
572777,47.250911064451195,9.159669082229746,10363.2
572778,47.8374483085776,6.394902512074496,10972.8
572787,,,8252.46
572809,47.45797602192873,6.597166747021921,10972.8
572825,,,7124.7
572826,,,7124.7
572891,48.71281768277098,8.869637210271756,7719.06
572927,49.77091867337438,5.654019957567889,11887.2
572957,,,10058.4
572960,,,11887.2
572971,,,11582.4
572975,48.47210872926114,9.02455379112574,11277.6
572976,46.8494062500226,7.47420064161704,8534.4
573020,47.83839154005329,6.39285582793906,10972.8
573061,47.45898509196003,6.596983337323584,10972.8
573070,48.85472766767971,9.696271761528212,8846.82
573071,,,7124.7
573072,,,7124.7
573080,,,10668.0
573143,,,11277.6
573169,49.770382362538946,5.655345797877946,11894.82
573184,48.714030348166084,8.869496750689255,7719.06
573185,,,10058.4
573216,48.4713717948716,9.02365682778025,11277.6
573223,,,11887.2
573231,48.888071316314566,12.601278124667372,12192.0
573240,51.47983803524096,0.37934662400618213,11277.6
573261,,,8252.46
573277,46.849932447802935,7.475695865866391,8534.4
573283,47.83936876977843,6.390797545499892,10972.8
573289,47.25078268438548,9.156450400761889,10363.2
573303,48.854131360899295,9.6951617807387,8846.82
573428,48.71497402709479,8.869387433659,7711.44
573458,,,11277.6
573489,48.47058801067953,9.022702764053099,11277.6
573504,,,10058.4
573505,47.84031469089515,6.388865599517891,10972.8
573518,51.47938263893111,0.3807814311334772,11277.6
573526,,,11887.2
573543,46.85039494898096,7.477010105680611,8534.4
573551,,,11582.4
573559,47.46102418282903,6.596612599905748,10972.8
573571,47.2507127277868,9.154697541443364,10363.2
573580,,,8260.08
573602,48.853380031919805,9.693763221786888,8839.2
573635,48.71583459989985,8.869287733535122,7711.44
573673,51.38457400576174,1.0524229160803724,7696.2
573711,,,11277.6
573757,46.85075791333942,7.4780415112650855,8534.4
573764,,,10058.4
573770,,,11887.2
573774,49.7691125893805,5.658476506235397,11887.2
573783,47.84143689822179,6.386650829654522,10972.8
573801,47.46203339975865,6.596429054652351,10972.8
573808,,,11582.4
573839,48.852810102437125,9.69270231655883,8839.2
573846,,,7132.32
573874,48.71671558399314,8.869185658596306,7711.44
573876,47.2506374860012,9.152813086070736,10363.2
573925,51.38395734477472,1.053375557426806,7703.82
573953,51.52022260819699,8.905243392722825,12184.38
573978,,,11887.2
573984,49.76865533549595,5.659601023465778,11887.2
574001,48.46900754816536,9.020778699991048,11277.6
574011,51.47853027009704,0.3834666972130519,11277.6
574025,46.851238422452006,7.479406945939682,8534.4
574044,,,10058.4
574051,47.84254176597983,6.384552345440678,10972.8
574062,,,7132.32
574063,,,7132.32
574070,48.8521883239211,9.69154488442437,8831.58
574075,47.250582098455,9.151426436767606,10363.2
574076,47.46316962955078,6.5962223665860975,10972.8
574108,48.71772050868753,8.869069210835965,7711.44
574199,49.768176187434165,5.660777756677314,11887.2
574206,51.38326689174994,1.0544409548814584,7703.82
574208,,,10363.2
574215,51.478153405574915,0.3846538412751344,11277.6
574220,48.46833604785293,9.019961114051444,11277.6
574250,,,10058.4
574258,48.890034850044486,12.595113773991667,12192.0
574270,,,11887.2
574274,,,10668.0
574275,,,10668.0
574285,46.8516919281837,7.480695659176734,8534.4
574287,48.85164454160575,9.69053263120213,8831.58
574296,47.250527720857136,9.150065525219862,10363.2
574329,47.84364370028087,6.3825407343020935,10972.8
574340,48.718662951352194,8.868959991217409,7703.82
574344,,,8267.7
574370,,,7139.94
574376,47.4643661728964,6.596004657710692,10972.8
574447,,,11277.6
574476,49.76758523996271,5.662226765614353,11887.2
574479,48.467525607498786,9.01897428394388,11277.6
574482,,,11887.2
574489,,,10058.4
574514,46.852118207054346,7.48190701374399,8534.4
574551,47.25045869686805,9.148338703700558,10363.2
574558,47.84460237739089,6.380856844353184,10972.8
574578,48.850906766241025,9.68915924421,8831.58
574580,48.71967841850571,8.868842295686745,7703.82
574606,,,7139.94
574637,47.46545984830418,6.595805621187508,10972.8
